m,f_re,f_im,abs_res,success,sigma_min_1e-4,sigma_min_1e-5,sigma_min_1e-6,jac_reliable
-14.888500000000054,9.820187161884192,-0.12139343333838044,1.025514997038986e-14,True,10.334489937360104,10.342269982135447,10.343048235937324,True
-14.889000000000054,9.820312094251506,-0.12138539979614318,7.264329320467945e-15,True,10.33469363018389,10.342473990316078,10.343252271891885,True
-14.889500000000055,9.820437025749106,-0.12137736633836851,6.232347480556726e-15,True,10.334897315874676,10.342677991311588,10.343456309411886,True
-14.890000000000056,9.820561956388481,-0.12136933301920703,5.117875266520904e-15,True,10.335100994438964,10.342881984756577,10.343660336783762,True
-14.890500000000056,9.820686886154613,-0.1213612997667078,7.421074851107613e-15,True,10.335304665893508,10.343085970088584,10.343864347389376,True
-14.891000000000057,9.820811815060223,-0.12135326664087565,4.869818370658876e-15,True,10.33550833026386,10.34328994985607,10.344068362420042,True
-14.891500000000057,9.82093674309583,-0.12134523359610937,5.111850690840453e-15,True,10.33571198748179,10.343493922022756,10.344272362956618,True
-14.892000000000058,9.82106167027238,-0.12133720068395089,2.277987190955421e-15,True,10.335915637621515,10.343697886284744,10.344476359110232,True
-14.892500000000059,9.821186596579725,-0.12132916785564585,8.376299794420253e-15,True,10.336119280682055,10.343901845254477,10.344680354676496,True
-14.89300000000006,9.821311522020192,-0.12132113512176804,4.47545209131181e-15,True,10.336322916548243,10.344105794725671,10.344884329952293,True
-14.89350000000006,9.821436446599606,-0.12131310250947201,4.358597592280766e-15,True,10.336526545334543,10.344309739298035,10.345088308372352,True
-14.89400000000006,9.821561370314583,-0.12130507000218796,5.999571675429812e-15,True,10.336730167105443,10.344513676203816,10.345292281305674,True
-14.894500000000061,9.821686293163443,-0.1212970375914157,4.12167961557554e-15,True,10.336933781657615,10.344717604916099,10.34549624062795,True
-14.895000000000062,9.821811215148443,-0.12128900528738026,4.9229973004429906e-15,True,10.337137389096162,10.344921527046067,10.34570019263775,True
-14.895500000000062,9.821936136271644,-0.12128097309932824,1.5372580343201344e-14,True,10.33734098945884,10.345125443088355,10.34590413595922,True
-14.896000000000063,9.822061056524575,-0.1212729409866018,3.979805003092567e-15,True,10.33754458261972,10.345329350261558,10.346108074792866,True
-14.896500000000064,9.822185975913776,-0.12126490897970446,1.1422355192891215e-14,True,10.337748168746412,10.345533251676322,10.346312015288976,True
-14.897000000000064,9.822310894439395,-0.12125687707885009,2.0763248414043573e-14,True,10.337951747709461,10.34573714489136,10.346515939332846,True
-14.897500000000065,9.822435812106967,-0.12124884530974255,6.2498752595619185e-15,True,10.338155319662459,10.345941032166666,10.346719856965175,True
-14.898000000000065,9.822560728907787,-0.12124081363062733,3.853929388444262e-15,True,10.338358884329221,10.346144911230393,10.346923765891722,True
-14.898500000000066,9.822685644837934,-0.12123278202242853,5.513517773818103e-15,True,10.338562441881033,10.346348783449812,10.347127668888643,True
-14.899000000000067,9.82281055991287,-0.1212247505579032,4.931440214964236e-15,True,10.338765992371169,10.346552648517404,10.347331563661875,True
-14.899500000000067,9.8229354741199,-0.121216719176388,7.447602459741819e-15,True,10.338969535802072,10.346756506867141,10.347535458086307,True
-14.900000000000068,9.823060387467518,-0.12120868791763649,2.3314683517128287e-15,True,10.339173071975603,10.346960357264438,10.347739333359291,True
-14.900500000000068,9.823185299945559,-0.12120065673299657,3.554447978966673e-15,True,10.339376601057786,10.347164201355758,10.347943208093554,True
-14.901000000000069,9.823310211560445,-0.12119262565237718,1.6992216372873033e-15,True,10.33958012301237,10.347368037935292,10.34814707984436,True
-14.90150000000007,9.823435122321008,-0.12118459471706396,1.0778315928076987e-15,True,10.339783637901796,10.347571867989949,10.348350945038934,True
-14.90200000000007,9.823560032212486,-0.1211765638567,2.6535259329201464e-15,True,10.33998714561249,10.347775690021049,10.348554793598915,True
-14.902500000000071,9.823684941240062,-0.1211685330953166,9.550499576785473e-15,True,10.340190646182153,10.347979504872361,10.348758638335664,True
-14.903000000000072,9.82380984940861,-0.12116050245544575,1.0647148785970271e-14,True,10.340394139684404,10.348183313660702,10.348962482032386,True
-14.903500000000072,9.823934756709708,-0.12115247189676255,1.5116268490134552e-14,True,10.340597625970716,10.34838711478638,10.349166314272017,True
-14.904000000000073,9.82405966315313,-0.121144441465008,1.6736404963781187e-15,True,10.340801105186156,10.348590908285013,10.34937013870543,True
-14.904500000000073,9.824184568728596,-0.12113641111102921,7.250529895255517e-15,True,10.34100457718733,10.348794694729074,10.349573955297931,True
-14.905000000000074,9.824309473440842,-0.12112838085676961,1.5671457702085673e-14,True,10.341208042075579,10.348998474616941,10.349777766477057,True
-14.905500000000075,9.824309732210978,-0.12112027631238352,0.0012906579020624327,False,10.350591784241745,10.35839101973333,10.359171194804318,True
